video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_video,TTitle_thi,TTitle_music,TTitle_show,TTitle_channel,TTitle_wa,TTitle_new,TTitle_can,TTitle_us,TTitle_live,TDesc_offici,TDesc_2018,TDesc_video,TDesc_trailer,TDesc_live,TDesc_london,TDesc_new,TDesc_music,TDesc_ft,TDesc_2,TTags_none,TTags_music,TTags_funny,TTags_comedy,TTags_london,TTags_2018,TTags_video,TTags_interview,TTags_uk,TTags_vlog,lightRed,lightGreen,lightBlue,sobelFilter,TThumbText_offici,TThumbText_trailer,TThumbText_live,TThumbText_vevo,TThumbText_news,TThumbText_mum,TThumbText_jimmi,TThumbText_vocal,TThumbText_coach,TThumbText_beatdown,numOfFaces
RsJrtVhfDzg,5613,20,1,2,True,True,False,50,0.16000000000000003,False,False,2,1079,0.08897126969416125,False,False,True,74,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,132.02972222222223,138.25180555555556,125.2284413580247,0.08003319250745286,False,False,False,False,False,False,False,False,False,False,0
iRGK4JuShkE,5495,16,0,1,True,True,False,79,0.189873417721519,False,False,7,494,0.052631578947368474,True,True,False,66,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.38412037037037,98.53030092592593,100.75333333333333,0.062653464159813,False,False,False,False,False,False,False,False,False,False,0
vSlBD0L8tHM,5229,61,2,4,True,True,False,98,0.173469387755102,False,False,9,1009,0.08919722497522298,True,True,False,88,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,78.46420524691358,72.86000771604938,99.55525462962963,0.11454023700322237,False,False,False,False,False,False,False,False,False,False,2
mIeX4JmFBfs,5135,94,1,0,True,True,False,73,0.09589041095890416,False,True,4,1720,0.054651162790697705,True,True,False,123,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.0490663580247,140.6240586419753,109.69585648148148,0.1050329895953964,False,False,False,False,False,False,False,False,False,False,0
DiCn_jtG52g,5033,0,0,18,True,True,False,27,0.07407407407407407,False,False,0,524,0.026717557251908386,True,True,True,42,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.46922839506172,125.91175154320987,118.54212962962963,0.047112592733181254,False,False,False,False,False,False,False,False,False,False,0
dgjDxca0Kmk,5150,70,0,3,True,True,False,72,0.08333333333333337,False,False,9,72,0.08333333333333337,False,False,False,9,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,155.383125,161.02422839506173,164.67814043209876,0.04733768443387277,False,False,False,False,False,False,False,False,False,False,1
b9IpKqnYTlo,4998,72,2,9,True,True,False,73,0.4246575342465754,False,True,7,1269,0.045705279747832894,True,True,True,157,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,160.02399691358025,153.1985725308642,146.02288580246915,0.09764089510700813,False,False,False,False,False,False,False,False,False,False,0
AO3d2mxp4fE,4919,43,4,2,True,True,False,57,0.08771929824561409,False,False,6,246,0.05284552845528456,False,False,True,22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,77.79659722222222,96.81132716049383,129.56972222222223,0.11767433750457226,False,False,False,False,False,False,False,False,False,False,0
r6ZlAkjD024,4767,21,1,0,True,True,False,33,0.21212121212121215,False,False,5,77,0.10389610389610393,False,False,False,7,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,218.09300154320988,218.0669212962963,218.27015432098764,0.020909970445514594,False,False,False,False,False,False,False,False,False,False,0
JJEMh3NxNVM,4705,36,6,12,True,True,False,72,0.8333333333333334,False,False,4,2371,0.04934626739772252,False,False,True,213,18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,115.3623688271605,97.13456018518518,100.92112654320988,0.08207643195419027,False,False,False,False,False,False,False,False,False,False,1
XSCiLMt1Zhg,4679,84,1,3,True,True,False,97,0.14432989690721654,False,False,7,1156,0.10207612456747406,True,True,True,84,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,70.20379629629629,55.546026234567904,49.938981481481484,0.07414721812489802,False,False,False,False,False,False,False,False,False,False,3
eFQupEaX720,4771,53,1,18,True,True,False,30,0.06666666666666665,False,False,3,677,0.028064992614475592,False,False,True,56,4,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,130.15034722222222,116.30804012345679,95.45448302469136,0.08247533390491577,False,False,False,False,False,False,False,False,False,False,0
9Cbt2fr1DKI,4342,46,0,6,True,True,False,72,0.25,False,False,3,496,0.12903225806451613,True,True,False,53,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,153.23845679012345,152.3556712962963,151.1154012345679,0.06419322087015582,False,False,False,False,False,False,False,False,False,False,0
OF3TM-b890E,4541,106,1,9,True,True,False,82,0.13414634146341464,False,False,8,700,0.017142857142857126,False,False,False,62,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73.8329475308642,167.1214351851852,183.01731481481482,0.20541024184769294,False,False,False,False,False,False,False,False,False,False,0
RL-E6FB3OJU,4435,53,2,1,True,True,False,28,0.1071428571428571,False,False,1,145,0.02758620689655178,False,False,False,14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,211.42101080246914,99.91354938271606,128.15273148148148,0.20809820976549717,False,False,False,False,False,False,False,False,False,False,2
gwrrrONUjxw,4189,57,7,11,True,True,False,47,0.3191489361702128,False,False,3,2398,0.10216847372810678,True,True,True,308,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,149.47515432098766,139.80074074074074,141.39125771604938,0.05090533833805327,False,False,False,False,False,False,False,False,False,False,1
Qx8Wv7Xm1KE,3926,66,2,7,True,True,False,34,0.17647058823529416,False,False,2,102,0.05882352941176472,False,False,True,7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,144.1488425925926,126.14557098765432,99.22278549382716,0.08636711019424631,False,False,False,False,False,False,False,False,False,False,3
eC8sBdX5hQk,3138,37,0,0,True,True,False,100,0.030000000000000027,False,False,3,660,0.028787878787878807,True,True,False,63,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84.0072299382716,88.21966049382716,114.84140432098765,0.12195691661358428,False,False,False,False,False,False,False,False,False,False,1
V9HF1Zij990,3127,7,0,0,True,True,False,51,0.13725490196078427,False,False,1,1676,0.04653937947494036,True,True,False,152,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113.72234567901235,107.99265432098765,88.40783950617283,0.08572588759784766,False,False,False,False,False,False,False,False,False,False,0
HqO8ZFJruHs,2868,81,1,0,True,True,False,45,0.11111111111111116,False,False,3,1629,0.06261510128913439,True,True,False,169,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27.87756172839506,27.850100308641974,27.782631172839505,0.013607416101407262,False,False,False,False,False,False,False,False,False,False,1
3JK8Giy1ta8,2837,15,3,0,True,True,False,69,0.1159420289855072,False,False,11,247,0.052631578947368474,True,True,False,31,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,95.5077700617284,104.11027777777778,86.35537808641975,0.09010927265771589,False,False,False,False,False,False,False,False,False,False,0
Sp-oG493mPM,2619,29,0,0,True,True,False,28,0.1071428571428571,False,False,0,0,0.0,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,119.05038580246914,121.46594907407408,127.29648919753086,0.04777042506932101,False,False,False,False,False,False,False,False,False,False,0
-cLTkwcDlw0,2557,6,4,2,True,True,False,33,0.21212121212121215,False,False,5,781,0.052496798975672165,True,True,True,85,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.51726851851852,72.61814814814815,75.56583333333333,0.058331304822327644,False,False,False,False,False,False,False,False,False,False,0
WU2G3zc9D44,2471,15,3,0,True,True,False,47,0.12765957446808507,False,False,0,58,0.08620689655172409,False,False,False,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,127.92050154320988,120.54896604938271,111.77853395061729,0.033474909605052124,False,False,False,False,False,False,False,False,False,False,0
pAO_VzRakLg,2319,22,0,0,True,True,False,25,0.19999999999999996,False,False,2,486,0.03292181069958844,False,False,False,35,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.43837962962963,103.28769290123456,114.39372685185185,0.1735989365081927,False,False,False,False,False,False,False,False,False,False,0
y_o-grCzhCw,2280,181,0,37,True,True,False,93,0.08602150537634412,False,True,8,819,0.02197802197802201,False,True,False,71,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154.37639660493826,115.24389660493827,110.49793209876543,0.0901682724460029,False,False,False,False,False,False,False,False,False,False,1
YheILUuxdHA,2304,71,0,5,True,True,False,37,0.18918918918918914,False,False,4,899,0.07452725250278092,True,True,True,91,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,58.45796296296297,31.69917438271605,64.50374228395061,0.057392254075450656,False,False,False,False,False,False,False,False,False,False,0
AXpiSoQ6cKo,2183,9,0,1,True,True,False,51,0.0980392156862745,False,False,4,1259,0.07625099285146941,True,True,True,109,33,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,125.12550925925926,132.34083333333334,124.10090277777778,0.07980644767471884,False,False,False,False,False,False,False,False,False,False,0
QunNTij3OnY,1651,7,5,0,True,True,False,99,0.0505050505050505,False,False,7,528,0.03409090909090906,True,True,False,49,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.521072530864195,48.399220679012345,47.67922839506173,0.06793731035690796,False,False,False,False,False,False,False,False,False,False,4
8NzyQsQ3utI,1298,11,1,2,True,True,False,65,0.36923076923076925,False,False,1,117,0.02564102564102566,False,False,False,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,131.75917438271605,138.84726851851852,132.30628086419753,0.06847683418601358,False,False,False,False,False,False,False,False,False,False,0
_3unygKIe9Q,1193,12,1,0,True,True,False,36,0.11111111111111116,False,False,1,415,0.08433734939759041,True,True,False,38,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,68.14456790123457,63.267168209876544,54.3009799382716,0.03474144496287018,False,False,False,False,False,False,False,False,False,False,1
CjSr29ZupSk,739,0,0,0,True,True,False,38,0.1578947368421053,False,False,6,257,0.08949416342412453,False,False,False,25,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129.0519598765432,124.70079475308641,114.39175925925926,0.08374048225903333,False,False,False,False,False,False,False,False,False,False,1
apwoqdzgEgA,290,12,0,2,True,True,False,40,0.0,False,False,1,453,0.0,True,True,True,47,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211.47078703703704,195.56318672839507,181.5467361111111,0.07611918121997767,False,False,False,False,False,False,False,False,False,False,1
3F4qdnz4hh8,279,10,0,0,True,True,False,69,0.17391304347826086,False,False,8,654,0.033639143730886834,True,True,True,54,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.31453703703704,177.78680555555556,197.28060185185186,0.08591731693416377,False,False,False,False,False,False,False,False,False,False,0
cR7F0wUpLV8,252,7,0,0,True,True,False,26,0.07692307692307687,False,False,2,0,0.0,False,False,False,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62.72260030864197,60.53431327160494,59.836473765432096,0.035444554162029865,False,False,False,False,False,False,False,False,False,False,2
Ra8IR4vFjbs,80,5,0,0,True,True,False,42,0.09523809523809523,False,False,4,142,0.06338028169014087,True,True,False,14,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
mxe4819JwZA,77,3,0,0,True,True,False,95,0.04210526315789476,False,False,8,68,0.07352941176470584,False,False,False,3,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
5FGoBBW_ag0,68,3,0,0,True,True,False,47,0.1063829787234043,False,False,3,48,0.0625,False,False,False,2,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
FWBO6fQCmcM,55,6,0,0,True,True,False,43,0.09302325581395354,False,False,3,77,0.11688311688311692,False,False,False,4,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
C2mGshDTyIE,43,0,0,0,True,True,False,45,0.0444444444444444,False,False,0,13,0.07692307692307687,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,145.7169135802469,145.51006172839507,140.78608796296297,0.06490196484728718,False,False,False,False,False,False,False,False,False,False,0
EAzZZ5DbP5Q,12,0,0,0,True,True,False,46,0.26086956521739135,False,False,1,92,0.07608695652173914,False,False,False,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,120.96558641975308,48.732067901234565,16.97429783950617,0.1734290745195026,False,False,False,False,False,False,False,False,False,False,0
e4IsuO_e4nU,8910263,23323,1993,71,True,True,False,66,0.24242424242424243,False,False,3,507,0.013806706114398382,False,False,False,45,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,73.97690586419753,69.22341049382716,66.53158179012345,0.03234832534176397,False,False,False,False,False,False,False,False,False,False,0
5Y6ZgoTG0Q0,8618010,38505,6581,2018,True,True,False,99,0.030303030303030276,False,False,8,4429,0.09641002483630612,True,True,True,361,19,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,171.39114969135804,169.9284027777778,158.96059413580247,0.12421750194763122,False,False,False,False,False,False,False,False,False,False,2
ZXctmQsVow0,4971709,0,0,701,True,True,False,56,0.1071428571428571,False,False,6,364,0.11263736263736268,True,True,False,56,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.60805555555555,106.78755401234568,96.07889660493827,0.11176548340811732,False,False,False,False,False,False,False,False,False,False,3
SxCOwh2vkP8,2847586,30409,842,454,True,True,False,61,0.7540983606557377,False,False,4,1519,0.057274522712310705,True,True,True,136,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,79.8012962962963,88.65125,88.79179783950617,0.05597512147455129,False,False,False,False,False,False,False,False,False,False,0
HwCUl26SHhI,2839396,53213,1296,5417,True,True,False,29,0.5862068965517242,False,False,1,1571,0.07702100572883519,True,True,False,219,53,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,166.50717592592594,162.1425848765432,160.83929012345678,0.07191017806715586,False,False,False,False,False,False,False,False,False,False,0
Ch1Cq_z1qrg,2653666,32320,5147,1960,True,True,False,49,0.16326530612244894,False,False,4,2647,0.045334340763128034,True,True,True,421,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,142.03399691358024,126.25510030864197,113.83411265432099,0.11324724522808888,False,False,False,False,False,False,False,False,False,False,0
0t2LHkWXl6Q,1851276,0,0,127,True,True,False,58,0.12068965517241381,False,False,4,140,0.1071428571428571,False,False,False,5,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.2225,106.95443672839507,62.21631172839506,0.09823027212283396,False,False,False,False,False,False,False,False,False,False,0
iIes8pQWSFQ,1849234,33923,1704,5919,True,True,False,74,0.32432432432432434,False,False,5,2547,0.19748723989006678,True,True,True,374,22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,159.8726851851852,163.93790895061727,139.71898148148148,0.1118621474480525,False,False,False,False,False,False,False,False,False,False,1
uGgSgK2Jy68,1829161,9507,692,678,True,True,False,100,0.040000000000000036,False,False,8,2275,0.03164835164835167,True,True,False,212,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,123.03577160493828,111.76972222222223,52.1706712962963,0.12610956550526567,False,False,False,False,False,False,False,False,False,False,0
tOTI4_vBpy4,1818471,17141,1007,1006,True,True,False,51,0.019607843137254943,False,False,2,1101,0.061762034514078135,True,True,False,142,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,123.70755401234568,121.24520061728396,115.4339737654321,0.05547181655466901,False,False,False,False,False,False,False,False,False,False,0
rFgf5-70JLQ,1585257,19312,297,626,True,True,False,100,0.06000000000000005,False,False,6,186,0.06451612903225812,False,False,False,13,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94.57823302469136,88.58791666666667,83.92495370370371,0.054419827127639056,False,False,False,False,False,False,False,False,False,False,0
9g95bJQX6Po,1371509,37289,477,2602,True,True,False,48,0.14583333333333337,False,False,2,1180,0.14237288135593218,True,True,False,116,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,142.620262345679,109.9162037037037,82.5796450617284,0.11182319605695372,False,False,False,False,False,False,False,False,False,False,1
HBdQhpr0Bg0,1351037,5842,524,527,True,True,False,46,0.8913043478260869,False,False,0,1769,0.04409270774448837,True,True,False,170,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192.44212962962962,135.65514660493827,109.16213734567901,0.14314614103711565,False,False,False,False,False,False,False,False,False,False,0
JI7YC2_RWu8,1267257,4950,286,615,True,True,False,54,0.03703703703703709,False,False,6,167,0.09580838323353291,False,False,False,14,19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.00054012345679,42.69167438271605,79.7455787037037,0.1256971021366048,False,False,False,False,False,False,False,False,False,False,0
3lMIWUN2Wdc,1151850,11806,2283,1423,True,True,False,88,0.18181818181818177,False,False,2,4394,0.1670459717796996,True,True,True,523,26,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,145.244012345679,125.57807870370371,99.025625,0.11883024541411302,False,False,False,False,False,False,False,False,False,False,0
kB159yaEkkg,1111843,3550,278,212,True,True,False,77,0.7922077922077921,False,False,7,4648,0.053141135972461284,True,True,True,399,27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,122.21733796296296,114.9927237654321,111.40905092592592,0.06999876104345751,False,False,False,False,False,False,False,False,False,False,2
3XOKmaElzqw,1108414,29622,285,1822,True,True,False,49,0.1428571428571429,False,False,3,1686,0.10616844602609732,True,True,False,148,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.51854938271605,64.09916666666666,47.77185185185185,0.07354922901082876,False,False,False,False,False,False,False,False,False,False,1
RjqD7VegwRw,1005165,22683,248,705,True,True,False,60,0.16666666666666663,False,False,5,1712,0.10572429906542058,True,True,False,247,30,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,107.61976851851851,78.70720679012345,59.84327160493827,0.10892247075123256,False,False,True,False,False,False,False,False,False,False,1
BDtcVZkrtlk,1001290,3896,424,138,True,True,False,34,0.2647058823529411,False,False,0,72,0.1527777777777778,False,False,False,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131.408487654321,116.78344907407407,106.00608796296297,0.09285859820677714,False,False,False,False,False,False,False,False,False,False,0
Cei2SHOgdiw,995808,1836,712,0,True,True,False,59,0.6101694915254237,False,False,5,590,0.06101694915254241,True,True,True,71,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.8308101851852,110.28655092592592,104.87868827160494,0.06727755173453222,False,False,False,False,False,False,False,False,False,False,1
HG3a1JV5nsI,941025,5797,932,387,True,True,False,23,0.17391304347826086,False,False,2,2359,0.03730394234845269,True,True,True,208,68,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,120.4533024691358,105.58371913580247,91.84947530864197,0.05913266008323176,False,False,False,False,False,False,False,False,False,False,0
ugSoO00vZQQ,797945,3658,360,264,True,True,False,31,0.16129032258064513,False,False,0,235,0.029787234042553234,False,False,False,22,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,136.85679783950619,106.07233796296296,96.79746141975309,0.08856969441686222,False,False,False,False,False,False,False,False,False,False,0
eedhRD0uo-c,790264,10391,850,1209,True,True,False,35,0.7714285714285715,False,False,2,220,0.040909090909090895,False,False,False,19,28,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,101.87381172839507,84.0754938271605,77.3622762345679,0.11341307343377562,False,False,False,False,False,False,False,False,False,False,0
5QtlJxcxxw8,785224,55675,627,2160,True,True,False,57,0.7894736842105263,False,False,1,1884,0.13269639065817407,True,True,True,290,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106.88843364197531,93.94050925925926,77.85989969135802,0.10133593288083594,False,False,False,False,False,False,False,False,False,False,2
0W38hBtjJD8,729267,14104,221,2506,True,True,False,32,0.15625,False,False,2,1970,0.04873096446700509,True,True,True,366,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.77585648148148,59.79351851851852,52.28646604938272,0.06078406093677773,False,False,False,False,False,False,False,False,False,False,1
nMRnVVkxCYw,645980,2926,358,75,True,True,False,10,0.09999999999999998,False,False,1,71,0.2535211267605634,False,False,False,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,148.06431327160493,140.53381172839505,134.75047839506172,0.07826745492621486,False,False,False,False,False,False,False,False,False,False,0
yJYmUgNC978,613113,4040,584,138,True,True,False,37,0.08108108108108103,False,False,6,22,0.0,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,131.44868055555557,15.104421296296296,5.342191358024691,0.19863860388404608,False,False,False,False,False,False,False,False,False,False,0
ljMYnCSaYYg,601774,12086,544,555,True,True,False,71,0.11267605633802813,False,False,6,501,0.05788423153692612,True,True,True,71,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.53755401234568,63.065748456790125,113.1277700617284,0.147132639726662,False,False,False,False,False,False,False,True,True,False,2
yW0BFHC3nFE,554011,9435,188,204,True,True,False,33,0.12121212121212122,False,False,3,198,0.025252525252525304,True,True,False,7,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.7472299382716,48.01025462962963,31.34108024691358,0.05584239381253706,False,False,False,False,False,False,False,False,False,False,0
FlG6tbYaA88,548043,10647,192,1216,True,True,False,9,0.11111111111111116,False,False,1,4808,0.03785357737104822,True,True,False,456,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,110.97519290123456,108.43043981481482,101.82606481481481,0.04744691671520802,False,False,False,False,False,False,False,False,False,False,0
ZlROqIOYOvM,524609,3940,1078,640,True,True,False,88,0.13636363636363635,False,False,2,3841,0.1588128091642801,True,True,True,321,40,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,209.12826388888888,160.46976851851852,97.75905864197532,0.21608466315962901,False,False,False,False,False,False,False,False,False,False,0
K_3ctzpzm48,504683,720,105,224,True,True,False,66,0.303030303030303,False,False,2,1201,0.04163197335553703,True,True,False,88,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133.0772762345679,132.95263117283952,123.54792438271605,0.032052420038879884,False,False,False,False,False,False,False,False,False,False,0
vpcR5L5WMnc,448858,15378,327,3609,True,True,False,29,0.13793103448275867,False,False,2,252,0.06349206349206349,False,False,False,19,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,103.12003858024691,79.73755401234568,77.40766975308642,0.10161261066890658,False,False,False,False,False,False,False,False,False,False,3
FlssFXv0CIw,433750,9107,134,364,True,True,False,77,0.18181818181818177,False,False,6,1726,0.10834298957126298,True,True,False,252,28,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,136.39594907407408,124.62023148148148,182.15810956790122,0.11843926053344875,False,False,False,False,False,False,False,False,False,False,2
