video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_2018,TTitle_trailer,TTitle_vs,TTitle_2017,TTitle_new,TTitle_live,TTitle_make,TTitle_ft,TDesc_video,TDesc_follow,TDesc_thi,TDesc_subscrib,TDesc_twitter,TDesc_facebook,TDesc_instagram,TDesc_watch,TDesc_get,TDesc_like,TTags_funny,TTags_comedy,TTags_humor,TTags_music,TTags_[none],TTags_interview,TTags_comedian,TTags_celebrity,TTags_television,TTags_news
pccxxvvkHQQ,53227,2157,134,624,False,False,False,58,0.2586206896551724,False,False,5,1386,0.1176046176046176,True,True,True,216,13,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
pcmbmC9cUUY,585765,16863,426,1136,False,False,False,69,0.3623188405797102,False,False,7,1979,0.4360788276907529,False,False,True,38,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pfM1F0fBTo8,2296556,56795,1234,23354,False,False,False,22,0.18181818181818177,False,False,1,1010,0.055445544554455495,True,True,False,299,24,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
pfX353Wc0GA,198533,2266,50,97,False,False,False,52,0.28846153846153844,False,False,2,237,0.07172995780590719,False,False,True,26,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
pgjRX9oGF7g,968868,32181,1279,7720,False,False,False,29,0.13793103448275867,False,False,2,341,0.10850439882697949,True,True,False,38,14,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pgkaAzDMEYA,361646,6514,162,251,False,False,False,41,0.14634146341463417,False,False,2,1165,0.10300429184549353,True,True,False,134,34,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False
phCIKfJY7SU,2739574,48259,1668,4927,False,False,False,45,0.0888888888888889,False,False,5,390,0.11794871794871797,True,True,False,44,32,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
phGlo_TNDp0,18015,56,4,7,False,False,False,42,0.16666666666666663,False,False,5,57,0.19298245614035092,False,False,False,5,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
phXTecbj6NI,253615,6119,729,609,False,False,False,70,0.17142857142857137,False,False,5,647,0.0587326120556414,True,True,False,141,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
phiDj5nlF5c,444303,12911,682,4828,False,False,False,38,0.1578947368421053,False,False,3,2862,0.07686932215234099,True,True,True,481,30,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
pi0ePRY7TSc,451381,3110,14575,3095,False,False,False,42,0.16666666666666663,False,False,5,322,0.06211180124223603,False,False,False,25,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pi2Ri9-K3_E,720795,17477,1292,3454,False,False,False,30,0.09999999999999998,False,False,3,401,0.04987531172069826,True,True,False,62,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
pihJVwap7iI,327786,8674,273,349,False,False,False,31,0.16129032258064513,False,False,4,859,0.14668218859138538,True,True,False,91,6,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
pisY6J2Ky6U,3933195,138687,5589,8736,False,False,False,42,0.8333333333333334,False,False,0,3218,0.13828464885021752,True,True,True,502,31,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
piyds9slayg,19976,174,4,8,False,False,False,72,0.23611111111111116,False,False,9,603,0.08955223880597019,True,True,False,77,62,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
pj6k-EFxqAI,4165797,153380,1719,5206,False,False,False,45,0.1333333333333333,False,False,3,998,0.08617234468937873,True,True,False,113,14,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
pjTj-_55WZ8,4011561,97791,1292,1761,False,False,False,83,0.12048192771084343,False,False,10,3222,0.049348230912476754,True,True,False,305,22,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
pjaEEzjd9iw,4864,31,8,51,False,False,False,85,0.14117647058823535,False,False,4,167,0.0119760479041916,False,False,False,13,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pjuPpVLXDQg,100120,154,15,48,False,False,False,27,0.14814814814814814,False,False,1,736,0.09103260869565222,True,True,True,71,18,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
pk0xdl0rRFg,540919,25181,682,2745,False,False,False,71,0.05633802816901412,False,False,11,428,0.11448598130841126,True,True,False,45,29,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
pkwSoJrVWAY,4253,29,0,4,False,False,False,23,0.13043478260869568,False,False,1,144,0.01388888888888884,True,True,False,16,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pl-DjiO8das,4884193,431977,4851,37666,False,False,False,31,0.4193548387096774,False,False,2,401,0.0822942643391521,True,True,False,39,7,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
plnzNgtvvJo,62264,511,463,239,False,False,False,62,0.4032258064516129,False,False,2,2459,0.10817405449369666,True,True,False,299,28,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
pmMjkMtpnTc,12529936,615429,22366,80024,False,False,False,39,0.33333333333333337,False,False,8,1100,0.10363636363636364,True,True,False,125,28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
pmS2oJQ8SIs,116336,441,233,229,False,False,False,96,0.23958333333333337,False,False,10,1100,0.13636363636363635,True,True,False,137,43,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
pmdVVDkvJXU,94892,1503,16,288,False,False,False,97,0.17525773195876293,False,False,8,845,0.08284023668639051,True,True,False,127,35,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False
pn6azlyHzuU,805722,29064,1666,1425,False,False,False,26,0.3076923076923077,False,False,0,623,0.2327447833065811,True,True,False,99,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pnlNqAmCCgw,845894,33319,792,2411,False,False,False,40,0.09999999999999998,False,False,5,401,0.017456359102244412,True,True,True,49,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
pojXEFDFMw8,354451,4639,474,0,True,False,False,34,0.2941176470588235,False,False,2,433,0.0646651270207852,True,True,False,62,35,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
pqQrL1K0Z5g,1154894,80859,2312,7414,False,False,False,38,0.13157894736842102,False,False,4,446,0.1300448430493274,True,True,True,74,11,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pqzopUurZPc,433420,2096,166,347,False,False,False,32,0.1875,False,False,2,508,0.07283464566929132,True,True,True,59,23,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False
prmQgSpV3fA,1695280,66687,605,11415,False,False,False,48,0.7708333333333334,False,False,1,231,0.2987012987012987,True,True,False,41,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
psbdT3kS8mY,633241,18196,349,1599,False,False,False,74,0.14864864864864868,False,False,9,1387,0.1045421773612113,True,True,False,156,39,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False
psnbQ_sF-yE,4030247,151414,11225,8236,False,False,False,43,0.13953488372093026,False,False,5,1273,0.11311861743912022,True,True,False,273,22,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
pspGtXW0QYo,541990,14625,567,1067,False,False,False,16,0.1875,False,False,0,163,0.05521472392638038,True,True,False,17,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
puREqwXzyCI,224381,12946,1013,1841,False,False,False,41,0.4878048780487805,False,False,5,958,0.06993736951983298,True,True,False,152,19,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
puqaWrEC7tY,913268,16729,1386,2988,False,False,False,32,0.125,False,False,3,1370,0.06788321167883216,True,True,True,200,28,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False
pvg2cw5oshg,183509,4702,185,265,False,False,False,33,0.18181818181818177,False,False,3,102,0.11764705882352944,True,True,False,12,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pwGbwYAfSmg,333587,10918,161,613,False,False,False,33,0.0,False,False,3,473,0.08668076109936573,True,True,False,53,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pwYa2LyCans,466288,22476,430,5693,False,False,False,38,0.23684210526315785,False,False,3,1594,0.08531994981179425,True,True,True,395,19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
pxk88-K9mGQ,101525,558,1115,324,False,False,False,30,0.09999999999999998,False,False,0,508,0.025590551181102317,False,False,False,40,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
pylyPL64uxk,462906,4598,162,506,False,False,False,80,0.1875,False,False,6,690,0.11304347826086958,True,True,False,96,33,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
pypRKeF3u6A,4082949,8643,829,718,False,False,False,69,0.14492753623188404,False,False,8,76,0.02631578947368418,False,False,False,11,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pz95u3UVpaM,5476737,286268,4083,12254,False,False,False,55,0.12727272727272732,False,False,4,457,0.11378555798687084,True,True,True,35,31,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pzD9zGcUNrw,2072162,61948,1263,6143,False,False,False,38,0.2894736842105263,False,False,4,2347,0.06433745206646779,True,True,False,258,20,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pzPtlmzwajA,402244,5140,2998,4175,False,False,False,59,0.05084745762711862,False,False,3,174,0.051724137931034475,False,False,False,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
q-WipZ9p0wk,77630,1991,83,208,False,False,False,35,0.02857142857142858,False,False,4,376,0.037234042553191515,True,True,False,43,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
q-giH_ezRTE,10754,163,30,50,False,False,False,82,0.12195121951219512,False,False,3,42,0.09523809523809523,False,False,False,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
q-jZm-FUbqs,1354133,25721,1772,5663,False,False,False,89,0.101123595505618,False,False,9,362,0.11325966850828728,True,True,False,43,40,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
q11UD-6XT-8,591650,6078,1666,1689,False,False,False,53,0.13207547169811318,False,False,6,1692,0.10520094562647753,True,True,False,171,30,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False
q1jzwV_s8_Y,2064683,66563,1991,6077,False,False,False,34,0.11764705882352944,False,False,4,1213,0.09727947238252266,True,True,False,210,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
q1mE6MRHz6U,199662,7663,206,701,False,False,False,36,0.16666666666666663,False,False,4,190,0.05789473684210522,True,True,False,12,18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
q20_MVdB31g,235853,11372,178,987,False,False,False,41,0.14634146341463417,False,False,4,836,0.07535885167464118,True,True,False,136,11,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
q260bjSiyq0,344951,15728,145,1004,False,False,False,29,0.13793103448275867,False,False,2,207,0.02898550724637683,True,True,False,26,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
q32oFOjlWh8,395883,4500,128,442,False,False,False,30,0.06666666666666665,False,False,2,60,0.01666666666666672,False,False,True,9,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
q3j6708kzEY,398937,6792,433,444,False,False,False,21,0.1428571428571429,False,False,1,143,0.027972027972028024,True,True,False,15,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
q57eQqq9-IA,185604,7938,120,1421,False,False,False,88,0.15909090909090906,False,False,8,712,0.0828651685393258,True,True,False,84,43,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
q6xYUHb4B1k,127940,11839,150,1358,False,False,False,57,0.14035087719298245,False,False,5,1635,0.10703363914373087,True,True,True,352,23,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
q6xkWA0Qi98,159248,21842,168,829,False,False,False,26,0.5,False,False,2,939,0.09052183173588924,True,True,False,109,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
q8DkyFH9jXI,998227,7743,1278,6247,False,False,False,99,0.11111111111111116,False,False,13,936,0.14423076923076927,True,True,False,127,25,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
q8fuvWLje8M,148054,725,135,469,False,False,False,38,0.052631578947368474,False,False,5,466,0.04935622317596566,True,True,False,59,19,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
q8kLoRnzgLQ,563514,14935,878,1278,False,False,False,39,0.28205128205128205,False,True,2,664,0.08132530120481929,True,True,False,85,8,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
q8v9MvManKE,1233955,48690,1716,2453,False,False,True,28,0.1428571428571429,False,False,0,628,0.0286624203821656,True,True,False,60,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
q9bGAAYR2MY,135565,6425,245,498,False,False,False,34,0.6764705882352942,False,False,1,1445,0.04083044982698958,True,True,True,220,28,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
qB24uIe2Q7c,951177,50807,1037,3739,False,False,False,23,0.8695652173913043,False,False,0,2293,0.13868294810292192,True,True,True,210,21,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
qC0I5PEhkJo,99999,143,12,32,False,False,False,42,0.09523809523809523,False,False,2,1323,0.04157218442932731,True,True,False,92,7,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
qCSu-X_aEvo,2207257,26807,1769,3138,False,False,False,59,0.11864406779661019,False,False,3,1268,0.11750788643533128,True,True,False,162,31,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False
qD2yyikDcDw,1731533,34956,7355,3573,False,False,False,58,0.18965517241379315,False,True,3,2107,0.170859041290935,True,True,True,318,22,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
qDAxDcjgn-8,302837,11337,825,2660,False,False,False,38,0.368421052631579,False,False,1,785,0.20382165605095537,True,True,False,167,38,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
qDDNcyOhqCI,84173,2424,147,683,False,False,False,59,0.13559322033898302,False,False,4,3720,0.1279569892473118,True,True,False,364,14,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
qDI8LnPq3VY,4880,2,4,1,False,False,False,28,0.2142857142857143,False,False,2,88,0.022727272727272707,False,False,False,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
qE7psdp1jVE,538180,31342,414,2527,False,False,False,39,0.8461538461538461,False,False,1,1580,0.1487341772151899,True,True,False,194,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
qEEtzzi1EII,467804,19962,268,953,False,False,False,34,0.2941176470588235,False,False,5,1440,0.08819444444444446,True,True,False,179,44,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
qETfaJXx22g,419510,18555,160,627,False,False,False,46,0.15217391304347827,False,False,4,288,0.0625,True,True,False,37,8,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qEklBC2BQig,100235,2992,30,299,False,False,False,51,0.17647058823529416,False,False,2,646,0.15015479876160986,True,True,False,80,30,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qF7SRQFd49E,2849993,37374,2762,9559,False,False,False,56,0.0714285714285714,False,False,4,468,0.03632478632478631,False,False,False,42,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
qFy5XyZsUeo,4492197,81523,1854,6598,False,False,False,96,0.13541666666666663,False,False,5,1963,0.11309220580743762,True,True,False,250,31,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
qIkuNJPtfw4,719556,25426,551,1907,False,False,False,37,0.5675675675675675,False,False,2,2121,0.16878830740216877,True,True,True,282,28,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
qInSq2g4nmk,386159,19104,962,1701,False,False,False,17,0.05882352941176472,False,False,3,1365,0.16043956043956042,True,True,False,214,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qK11sSjEM3c,657818,2412,227,1243,False,False,False,90,0.09999999999999998,False,False,11,931,0.1407089151450054,True,True,False,130,25,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
qK8AcryiniI,67471,40,15,29,False,False,False,51,0.13725490196078427,False,False,2,781,0.03713188220230479,True,True,False,122,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
qKh7JdoPZz4,294007,29017,251,6890,False,False,False,59,0.2542372881355932,False,False,8,2511,0.06889685384309041,True,True,True,438,39,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
qLVZiKDNxtw,99577,969,197,223,False,False,False,79,0.21518987341772156,False,False,5,1431,0.09014675052410903,True,True,False,175,36,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
qLaGCduQKGM,769460,8469,887,1465,False,False,False,48,0.14583333333333337,False,False,3,384,0.0703125,True,True,False,58,26,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qLoqdxFqT9A,12515,30,7,4,False,False,False,39,0.1282051282051282,False,False,3,434,0.11290322580645162,False,False,False,31,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qMnjdV-eFuM,648890,14061,699,818,False,False,False,32,0.125,False,False,5,2605,0.07562380038387717,True,True,False,219,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
qNNcSwZAPSE,2101562,33303,1230,2467,False,False,False,60,0.1333333333333333,False,False,2,1991,0.10195881466599699,True,True,False,236,26,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False
qNYhd5QtAlE,288977,3273,38,83,False,False,False,73,0.17808219178082196,False,False,3,569,0.09666080843585234,True,True,False,87,14,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
qNl4-y6q5rc,41282,642,243,812,False,False,False,59,0.06779661016949157,False,False,5,137,0.1021897810218978,False,False,False,19,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qOioqgPyCwE,1128733,12919,634,1000,False,False,False,49,0.12244897959183676,False,False,3,216,0.1157407407407407,True,True,False,20,15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qOvMazijKMA,474698,11434,336,1537,False,False,False,41,0.2195121951219512,False,False,2,2928,0.07684426229508201,True,True,False,395,41,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
qPEIPu0V8GQ,2183462,79677,2034,3464,False,False,False,42,0.16666666666666663,False,False,2,411,0.03649635036496346,True,True,False,50,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qPZ38A7nhqY,507760,8960,606,951,False,False,False,29,0.13793103448275867,False,False,3,1269,0.07092198581560283,True,True,True,184,16,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
qQn6TsbYrH8,6891734,400420,18159,36025,False,False,False,49,0.7551020408163265,False,False,4,724,0.1712707182320442,True,True,False,103,25,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
qS6LoRYUdhw,1202878,46101,702,4034,False,False,False,76,0.17105263157894735,False,False,9,2302,0.06298870547350133,True,True,True,435,22,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
qSKOPBVkpJk,2679999,52151,949,1805,False,False,False,41,0.07317073170731703,False,False,8,252,0.08730158730158732,False,False,False,16,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qT0mpVcH3ZU,3277837,165039,3127,7011,False,False,False,47,0.17021276595744683,False,False,4,1366,0.11566617862371886,True,True,True,246,35,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False
qTJs_9Ckc60,222932,11108,178,606,False,False,False,37,0.2432432432432432,False,False,5,1036,0.1293436293436293,True,True,True,149,13,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qUmfriZoMw0,11385180,39894,1365,2800,False,False,False,53,0.2264150943396226,False,False,4,885,0.07118644067796609,True,True,False,89,37,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
qVWzDX5NrhQ,241387,17351,229,1352,False,False,False,37,0.8378378378378378,False,False,0,520,0.1134615384615385,True,True,False,74,34,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False
qVYwqepVCY0,50266,1457,344,1785,False,False,False,65,0.16923076923076918,False,False,4,303,0.04950495049504955,False,False,False,30,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qXU2qTRjBKU,12989,2,16,15,False,False,False,53,0.13207547169811318,False,False,4,1472,0.029211956521739135,True,True,False,110,7,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
qXivpclxftM,3558563,221868,4678,26660,False,False,False,30,0.16666666666666663,False,False,2,688,0.13517441860465118,True,True,False,70,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
qYNNT1WIhwM,1886667,30112,1612,1605,False,False,False,80,0.16249999999999998,False,False,3,1664,0.06370192307692313,True,True,False,149,40,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False
qZHycHI3F1Q,18094162,632830,9098,35617,False,False,False,45,0.1333333333333333,False,False,3,2463,0.10109622411693053,True,True,False,328,43,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
q_MmN6-KLXg,654210,19555,1766,1365,False,False,False,44,0.13636363636363635,False,False,4,689,0.08563134978229314,True,True,False,133,31,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
q_yzyuYDhVw,122462,6794,114,330,False,False,False,38,0.1842105263157895,False,False,3,319,0.11912225705329149,True,True,False,54,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
