video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_trailer,TTitle_ft,TTitle_2018,TTitle_music,TTitle_new,TTitle_war,TTitle_live,TTitle_2017,TDesc_video,TDesc_show,TDesc_thi,TDesc_music,TDesc_live,TDesc_new,TDesc_jimmi,TDesc_hi,TDesc_twitter,TDesc_late,TTags_funny,TTags_comedy,TTags_music,TTags_[none],TTags_interview,TTags_humor,TTags_trailer,TTags_video,TTags_late night,TTags_comedian
wS4ESheuHDY,19629105,272475,16086,24283,False,False,False,17,0.17647058823529416,False,False,3,22,0.09090909090909094,True,True,False,7,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wV8HedOp17k,2166914,34309,1810,4076,False,False,False,66,0.28787878787878785,False,False,6,334,0.08982035928143717,True,True,False,35,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wVy6mbSbbiA,52793,2978,139,1559,False,False,False,43,0.18604651162790697,False,False,4,403,0.141439205955335,True,True,True,39,17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
wYQcU5VXde8,1026139,24038,7739,8570,False,False,False,49,0.1428571428571429,False,False,4,346,0.08670520231213874,True,True,False,42,11,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wYUqHp3_nCE,84293,8099,85,373,False,False,False,31,0.5161290322580645,False,False,2,505,0.1623762376237624,True,True,False,56,9,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
wYeMe6_ISKc,2613120,80297,3954,2435,False,False,False,45,0.1777777777777778,False,False,5,2032,0.044783464566929165,True,True,False,212,15,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
w_Cf-LT0Ajk,508550,6813,321,1476,False,False,False,91,0.15384615384615385,False,False,9,493,0.1582150101419878,True,True,False,65,25,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
wa5eXqjEewE,797314,3745,413,2208,False,False,False,38,0.1842105263157895,False,False,2,459,0.0958605664488017,True,True,False,43,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
wbSwFU6tY1c,21530325,392249,13004,39468,False,False,False,24,0.16666666666666663,False,False,1,922,0.024945770065075923,False,False,False,63,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
wdQeKqYrhjU,8476656,69980,1841,2406,False,False,False,46,0.17391304347826086,False,False,4,422,0.13033175355450233,True,True,False,56,15,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
weebcQPRGUE,164817,3475,57,389,False,False,False,48,0.25,False,False,3,1000,0.03700000000000003,True,True,False,80,15,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
wf3t5p2XDAg,59201,1531,34,215,False,False,False,75,0.1466666666666666,False,False,7,1990,0.03969849246231161,True,True,False,151,27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
wfWIs2gFTAM,65582241,1495054,39195,75173,False,False,False,29,0.13793103448275867,False,False,2,510,0.033333333333333326,True,True,False,83,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wfWkmURBNv8,288811992,1618180,151147,67506,False,False,False,40,0.15000000000000002,False,False,3,449,0.16481069042316254,True,True,True,71,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wgiW1uFZYr8,193162,8311,168,866,False,False,False,86,0.10465116279069764,False,False,6,372,0.032258064516129004,True,True,False,33,17,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wjOK-U2GhIs,1627330,87183,1481,3803,False,False,False,30,0.8,False,False,3,1681,0.19512195121951215,True,True,False,161,34,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wjdXv3bOtqc,348471,21889,653,1718,False,False,False,55,0.1454545454545455,False,False,4,205,0.09268292682926826,True,True,False,19,1,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wjy9Jgnjv6U,163639,5967,44,557,False,False,False,44,0.20454545454545459,False,False,3,2627,0.0685192234488009,True,True,False,300,46,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wowAOdTYqw8,12332882,199982,2967,14059,False,False,False,43,0.4651162790697675,False,False,5,87,0.29885057471264365,True,True,False,11,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
wppAQ8uZpfQ,644576,29669,4862,4963,False,False,False,48,0.125,False,False,2,1200,0.25,True,True,False,169,25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
wqS9QwOIH3s,279155,13766,144,507,False,False,False,51,0.11764705882352944,False,False,5,1718,0.11117578579743892,True,True,False,260,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
wqsu0vtxQWY,214223,3377,97,224,False,False,False,43,0.2093023255813954,False,False,2,430,0.09302325581395354,True,True,False,77,42,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True
wrpeEitIEpA,2301015,66188,3372,4620,False,False,False,50,0.18000000000000005,False,False,5,106,0.10377358490566035,False,False,False,6,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
wrvN87l3s08,19556652,299800,14524,24313,False,False,False,49,0.1428571428571429,False,False,3,283,0.1024734982332155,True,True,False,29,11,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wrzwGuLTnOA,106629,4835,69,597,False,False,False,57,0.736842105263158,False,False,5,824,0.04247572815533984,True,True,True,129,22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wsXxfgJZ4E4,422379,11817,461,275,False,False,False,35,0.8,False,False,2,1914,0.09874608150470221,True,True,False,254,29,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
wswvNZveNHc,2201784,35149,16812,12894,False,False,False,41,0.19512195121951215,False,False,3,943,0.0604453870625663,True,True,False,103,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
wujdQNW6B5c,189274,8042,157,933,False,False,False,41,0.12195121951219512,False,False,4,85,0.03529411764705881,False,False,False,8,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wwVOmTImfLA,227101,4782,153,351,False,False,False,57,0.19298245614035092,False,False,6,1245,0.10923694779116466,True,True,False,130,35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
wxe8weq5RtU,944671,12719,396,866,False,False,False,43,0.16279069767441856,False,False,4,1473,0.11473183978275625,True,True,False,150,27,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,True,False,False,True,True
wzKL-bQKcgA,43460605,1253154,38693,58235,False,False,False,81,0.13580246913580252,False,False,7,1761,0.10846110164679157,True,True,False,331,27,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
x-R19oA1m8w,1920092,27156,932,824,False,False,False,37,0.1351351351351351,False,False,5,1714,0.0787631271878646,True,True,False,193,9,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
x1QroTKqG8c,195637,4825,581,2405,False,False,False,38,0.1842105263157895,False,False,3,272,0.06617647058823528,True,True,False,47,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
x4CF5pruJz4,15241146,1031695,17093,23111,False,False,False,60,0.41666666666666663,False,False,3,241,0.1659751037344398,True,True,False,21,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
x8DegXNFOns,234662,5841,82,987,False,False,False,32,0.15625,False,False,5,224,0.0580357142857143,False,False,False,18,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
xCwwxNbtK6Y,13259857,90540,7783,12314,False,False,False,58,0.12068965517241381,False,False,3,1147,0.06538796861377505,True,True,False,86,23,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
xF9kTkjrHdQ,111834,13,0,1,False,False,False,29,0.10344827586206895,False,False,2,1,0.0,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xG0HmKgwo0c,2481213,18727,919,5383,False,False,False,55,0.12727272727272732,False,False,3,743,0.05921938088829071,True,True,False,90,37,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xIZPbhq37WQ,1798530,21843,282,1903,False,False,False,28,0.0,False,False,2,165,0.0060606060606061,True,True,False,24,78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
xIZYxqqpjJQ,2069643,20077,1386,1138,False,False,False,39,0.17948717948717952,False,False,3,107,0.04672897196261683,False,False,False,10,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
xJ7A_o2Toog,49447,2193,85,520,False,False,False,32,0.1875,False,False,3,219,0.0730593607305936,True,True,False,33,41,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
xLtYmhj-0Kg,5484928,39679,4177,5098,False,False,False,65,0.12307692307692308,False,False,4,278,0.06474820143884896,False,False,False,21,22,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xNNxGzBfZ2k,986267,7900,475,1048,False,False,False,83,0.1325301204819277,False,False,9,888,0.10472972972972971,True,True,False,107,38,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
xPixhGo4cU4,111740,592,194,337,False,False,False,82,0.14634146341463417,False,False,5,1395,0.17419354838709677,True,True,False,193,28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
xPsEiZAOb_I,314718,43254,417,2951,False,False,False,30,0.8666666666666667,False,False,0,707,0.09052333804809054,True,True,False,99,24,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
xSMA4LZESY0,979968,15745,202,658,False,False,False,17,0.17647058823529416,False,False,1,39,0.15384615384615385,False,False,False,2,8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
xSmgnf6PHmE,122869,6571,55,628,False,False,False,45,0.11111111111111116,False,False,3,4053,0.03947693066864055,True,True,False,383,30,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
xTlNMmZKwpA,94254507,1816753,102474,101077,False,False,False,64,0.1875,False,False,6,585,0.16752136752136748,True,True,False,60,14,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xVArq_Qs9lY,427322,3537,130,403,False,False,False,90,0.4,True,False,3,364,0.14010989010989006,False,True,False,28,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
xVhnfTwh1OA,34828669,524685,16519,36102,False,False,False,58,0.18965517241379315,False,True,6,887,0.054114994363021474,True,True,True,111,14,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xVp2opnGrEA,198684,2138,139,397,False,False,False,91,0.19780219780219777,False,False,7,1196,0.13377926421404684,True,True,False,126,25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
xXP9xBgTFv8,3763881,94940,2480,7901,False,False,False,57,0.22807017543859653,False,False,2,276,0.10507246376811596,True,True,True,25,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xYtsL9znopI,20710860,372155,8309,13856,False,False,False,45,0.1333333333333333,False,False,5,830,0.055421686746988,True,True,False,134,4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xZNBFcwd7zc,21172465,374690,6623,19876,False,False,False,20,0.15000000000000002,False,False,1,826,0.06658595641646492,True,True,False,72,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False
xa2LxGIQ1DQ,75804,48,15,7,False,False,False,53,0.07547169811320753,False,False,2,232,0.13362068965517238,False,False,False,18,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xbRLc8kzNr4,4518268,58852,2029,1523,False,False,False,49,0.16326530612244894,False,False,10,273,0.08791208791208793,True,True,False,53,15,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xe6o4ex7-YA,2935778,40408,1820,2309,False,False,False,56,0.125,False,False,3,2093,0.13043478260869568,True,True,False,198,27,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True
xe8Id7pDNOM,412247,14754,297,3805,False,False,False,23,0.17391304347826086,False,False,1,663,0.11915535444947212,True,True,False,115,19,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xeCSGweXykQ,57359,518,15,365,False,False,False,97,0.11340206185567014,False,False,6,959,0.1366006256517206,True,True,False,127,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
xegUPsJaUKc,118679,7660,113,438,False,False,False,38,0.5263157894736843,False,False,2,550,0.0945454545454546,True,True,False,68,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
xg9ebVTL9yE,433712,15553,220,820,False,False,False,29,0.24137931034482762,False,False,1,3015,0.0802653399668325,True,True,False,246,33,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xmMxtSwTwwQ,30422,1745,113,295,False,False,False,41,0.1707317073170732,False,False,5,1660,0.07710843373493981,True,True,False,188,15,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xmxEuQXTHUU,691618,15943,145,1893,False,False,False,22,0.8181818181818181,False,False,2,3520,0.15596590909090913,True,True,False,308,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
xnZA52oTp6M,70143,1685,59,100,False,False,False,29,0.1724137931034483,False,False,3,175,0.10285714285714287,True,True,False,25,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xp0m08eOD5U,342386,9578,357,478,False,False,False,47,0.14893617021276595,False,False,5,554,0.05234657039711188,True,True,False,53,13,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
xpSHpVJsgCQ,86628,3573,98,298,False,False,False,44,0.15909090909090906,False,False,2,482,0.05809128630705396,True,True,False,57,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xpVfcZ0ZcFM,258164991,4737873,117198,301756,False,False,False,18,0.16666666666666663,False,False,3,346,0.11271676300578037,True,True,False,28,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xq9FgX_mXiE,671425,8050,125,405,False,False,False,66,0.28787878787878785,False,False,5,1311,0.11365369946605641,True,True,False,154,32,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
xuAH21DkJow,8679504,72998,2890,2182,False,False,False,41,0.14634146341463417,False,False,4,838,0.08233890214797135,True,True,False,120,4,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xvaCIbcM2-I,120699,970,80,254,False,False,False,68,0.13235294117647056,False,False,4,491,0.18126272912423624,True,True,False,46,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False
xvmTr6S00Aw,3702093,264850,4914,34125,False,False,False,23,0.8260869565217391,False,False,0,1486,0.17160161507402427,True,True,False,169,24,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
xxWXD073Ql0,318635,11427,431,248,False,False,False,46,0.15217391304347827,False,False,5,1404,0.07051282051282048,True,True,False,171,23,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xyXscDJSHD0,634302,7566,1252,2768,False,False,False,54,0.2222222222222222,False,False,9,1584,0.10984848484848486,True,True,False,164,35,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True
xzWDIgvsFTY,23719,257,371,530,False,False,False,96,0.16666666666666663,False,False,10,566,0.04946996466431097,True,True,False,71,20,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
xzpQSINtLkw,1173586,28430,706,1683,False,False,False,95,0.25263157894736843,False,False,13,189,0.06349206349206349,True,True,False,24,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y-CvcTfcllk,535182,16880,1202,1087,False,False,False,25,0.16000000000000003,False,False,5,145,0.10344827586206895,True,True,False,20,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y06RDyNXqbM,11395548,166958,12020,11561,False,False,False,27,0.18518518518518523,False,False,2,379,0.10026385224274403,True,True,False,52,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y0PMqR7IbAQ,54067360,395019,16026,8652,False,False,False,54,0.12962962962962965,False,False,6,116,0.10344827586206895,True,True,False,13,10,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
y4bAULTwAJU,1102306,28007,1114,4055,False,False,False,44,0.045454545454545414,False,False,4,116,0.07758620689655171,False,False,False,16,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y5MKhfqMHX8,506576,53751,131,3174,False,False,False,30,0.33333333333333337,False,False,3,96,0.6770833333333333,False,False,False,3,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y5SxNJSGDTw,2790005,59174,4639,3251,False,False,False,35,0.4571428571428572,False,False,2,566,0.04593639575971731,True,True,False,97,33,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
y8dm1IbpMj4,171873,646,583,40,False,False,False,46,0.08695652173913049,False,False,6,49,0.18367346938775508,False,False,False,15,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yBXcNcBnImc,291742,9107,199,5708,False,False,False,50,0.18000000000000005,False,False,5,848,0.0625,True,True,False,138,15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
yDo3Ketyb3w,498696,9328,590,1712,False,False,False,65,0.1384615384615384,False,False,11,589,0.14261460101867574,True,True,False,115,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
yEWb6bsd5lo,2857908,37252,990,3263,False,False,False,57,0.1578947368421053,False,False,7,4153,0.23765952323621475,True,True,False,388,33,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
yHHnywiSwIE,2119956,235912,1077,32715,False,False,False,25,0.16000000000000003,False,False,1,2018,0.0287413280475719,True,True,False,265,53,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
yI2k6OKsSVw,242099,8584,164,716,False,False,False,30,0.3666666666666667,False,False,2,1543,0.16072585871678546,True,True,True,215,19,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yJqsPBWbtjk,1684193,32242,5762,14323,False,False,False,94,0.22340425531914898,False,False,4,2511,0.07447232178414975,True,True,False,201,32,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
yKVAhDbSito,3571563,215627,6553,48760,False,False,False,77,0.5714285714285714,False,False,4,2016,0.2643849206349206,True,True,True,215,21,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
yLdav-8af6g,245263,13881,159,692,False,False,False,67,0.11940298507462688,False,False,10,591,0.07275803722504226,True,True,False,82,44,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yN0O8UaTnRA,2096196,39093,1688,2625,False,False,False,52,0.13461538461538458,False,False,7,2024,0.13488142292490124,True,True,False,205,28,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True
yN7N0P2TxHQ,2797099,68524,2877,5785,False,False,False,48,0.14583333333333337,False,False,6,1779,0.3653738055087128,True,True,False,163,31,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
yN8Jclaqf0Q,45281,4482,380,2356,False,False,False,22,0.9090909090909091,False,False,0,659,0.1062215477996965,True,True,False,74,14,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
yNOAs3poxMw,933253,32177,4589,5448,False,False,False,49,0.10204081632653061,False,False,6,971,0.10401647785787849,True,True,False,108,32,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
yOOiVK31h7g,1763271,76063,1879,5904,False,False,False,43,0.13953488372093026,False,False,3,66,0.09090909090909094,False,False,False,4,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
yOqT0Bk-A_Y,1246642,105447,411,5355,False,False,False,66,0.303030303030303,False,False,5,187,0.2192513368983957,True,True,False,33,13,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yRTRm9RrVaM,189270,3299,207,526,False,False,False,71,0.15492957746478875,False,False,6,636,0.16823899371069184,True,True,False,93,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
yVm38JyRCVQ,97547,961,39,73,False,False,False,52,0.21153846153846156,False,False,2,430,0.09302325581395354,True,True,False,77,33,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True
yZhoHsgJlEo,554551,27204,217,1860,False,False,False,26,0.15384615384615385,False,False,2,430,0.086046511627907,True,True,False,54,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
y_WoOYybCro,2574791,141679,913,5422,False,False,False,52,0.32692307692307687,False,False,3,859,0.14784633294528526,True,True,False,110,25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ya6CQrFacIY,596505,11013,540,739,False,False,False,13,0.23076923076923073,False,False,1,379,0.079155672823219,True,True,False,62,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yabSoxBzo4A,269270,7913,281,286,False,False,False,46,0.13043478260869568,False,False,2,129,0.054263565891472854,True,True,False,16,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ycPdNnpVE08,25621,20,7,26,False,False,False,43,0.11627906976744184,False,False,3,510,0.03137254901960784,True,True,False,45,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycy30LIbq4w,22030457,582706,7300,30091,False,False,False,34,0.17647058823529416,False,False,4,254,0.07086614173228345,True,True,False,49,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydPYNo8o-lI,4551982,123904,3405,5137,False,False,False,69,0.13043478260869568,False,False,8,596,0.08221476510067116,True,True,False,91,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yef_HfQoBd8,2678626,27592,1609,3047,False,False,False,57,0.14035087719298245,False,False,5,1007,0.10228401191658387,True,True,False,102,32,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
yjV4PIDJVHg,617479,4623,789,1997,False,False,False,46,0.06521739130434778,False,False,5,1901,0.09836927932667017,True,True,False,189,14,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
